"ActionID","SoundID","FileID"
"99510254","52315637","1417353184"
"286399025","339899159","1417353184"
"563809294","299824260","1417353184"
"232240280","108396381","1417353184"
"809036313","621934074","1417353184"
"34794032","611472339","1417353184"
"192767124","947622528","1417353184"
"196711582","997226037","1417353184"
"598556963","937322468","1417353184"
"28085961","458512398","1417353184"
"636039829","706861923","1417353184"
"883554388","25112106","1417353184"
"636402901","116588105","1417353184"
"526545197","428696480","1417353184"
"729633226","410663328","1417353184"
"984677752","400468789","1417353184"
"861365488","234654256","1417353184"
"763302358","482154530","1417353184"
"843074105","433476590","1417353184"
"506804299","536241889","1417353184"
"825136468","542135117","1417353184"
"1037899952","55143284","1417353184"
"821128532","614086089","1417353184"
"23907833","43161025","1417353184"
"411611558","916679059","1417353184"
"100767144","249691142","1417353184"
"596069772","616264213","1417353184"
"308976180","363460359","1417353184"
"299601734","1008324200","1417353184"
"141002095","434980305","1417353184"
"33263017","229232438","1417353184"
"1009862860","334158153","1417353184"
"621163132","769807682","1417353184"
"277899670","740693975","1417353184"
"78192260","855550521","1417353184"
"968611272","697892629","1417353184"
"209361308","401021872","1417353184"
"961165312","233041791","1417353184"
"1001120948","430729684","1417353184"
"441572062","359274625","1417353184"
"719296781","426516721","1417353184"
"783783444","505152437","1417353184"
"828004921","892165785","1417353184"
"821695112","678407609","1417353184"
"69768974","759177831","1417353184"
"351589402","676998605","1417353184"
"32961106","457127826","1417353184"
"574004546","852207460","1417353184"
"350226134","32540565","1417353184"
"550507698","92514553","1417353184"
"814576078","297975133","1417353184"
"436955453","769066881","1417353184"
"1002636204","383659468","1417353184"
"1000099591","552113282","1417353184"
"473154646","772868642","1417353184"
"528110645","361289234","1417353184"
"874241281","111133726","1417353184"
"316817249","1021213910","1417353184"
"254178215","933665394","1417353184"
"285689078","1006185381","1417353184"
"919247701","308627977","1417353184"
"225415406","641124123","1417353184"
"727846445","356083530","1417353184"
"286979558","1032607273","1417353184"
"702267632","404670054","1417353184"
"134491677","284285436","1417353184"
"1058195344","488326372","1417353184"
"198739567","597396105","1417353184"
"61281214","147162150","1417353184"
"828963377","856388464","1417353184"
"887528416","95758901","1417353184"
"1056469811","122595610","1417353184"
"802259581","660949017","1417353184"
"716363581","751633344","1417353184"
"80190433","204338224","1417353184"
"852505034","715412627","1417353184"
"662890105","690767395","1417353184"
"488345522","210575676","1417353184"
"98505176","721041892","1417353184"
"111729126","633391133","1417353184"
"368131148","469991711","1417353184"
"71364058","321032045","1417353184"
"411823826","571505455","1417353184"
"85098204","877020574","1417353184"
"423337684","657569881","1417353184"
"363802737","1011106676","1417353184"
"751039707","19140578","1417353184"
"98869873","852959444","1417353184"
"608147778","380563849","1417353184"
"838639429","683865752","1417353184"
"242859032","299714851","1417353184"
"505124384","1031940873","1417353184"
"65863683","763878045","1417353184"
"113500154","325472263","1417353184"
"458565309","525553767","1417353184"
"513841877","106524914","1417353184"
"37837930","381803477","1417353184"
"890950815","849567082","1417353184"
"552108100","504178454","1417353184"
"663376194","963372051","1417353184"
"70497771","613357147","1417353184"
"837731007","918204479","1417353184"
"29415032","101334184","1417353184"
"185614825","898105080","1417353184"
"427967198","378904448","1417353184"
"741328294","400992865","1417353184"
"655300175","693240372","1417353184"
"58308338","802318516","1417353184"
"808004267","466551888","1417353184"
"691663341","669634303","1417353184"
"451233556","684624635","1417353184"
"810660074","274034040","1417353184"
"597159216","102762371","1417353184"
"428827628","206341526","1417353184"
"476955225","674005654","1417353184"
"629272901","37112038","1417353184"
"945081688","698875425","1417353184"
"492810358","324062842","1417353184"
"767713177","826360276","1417353184"
"418038040","273972783","1417353184"
"27913819","689469197","1417353184"
"1019410537","148698207","1417353184"
"929737721","228242865","1417353184"
"84224305","933122973","1417353184"
"173804479","531281062","1417353184"
"357499262","920662145","1417353184"
"189592820","511851592","1417353184"
"117099946","65986410","1417353184"
"322562867","358834867","1417353184"
"919809908","16605200","1417353184"
"616200977","127612013","1417353184"
"372748910","404290145","1417353184"
"810432618","587179493","1417353184"
"308025054","213205006","1417353184"
"67786355","1022236815","1417353184"
"691107479","1024620183","1417353184"
"935375167","324817258","1417353184"
"1028709076","455996795","1417353184"
"880045577","19154704","1417353184"
"142288905","937387014","1417353184"
"127439557","716468314","1417353184"
"860477649","630975810","1417353184"
"141993388","219769053","1417353184"
"540272422","58534220","1417353184"
"372195114","690018032","1417353184"
"854999758","631835536","1417353184"
"511530878","549011666","1417353184"
"1012521954","19105489","1417353184"
"514782099","607180145","1417353184"
"156307247","27463364","1417353184"
"752129565","466078840","1417353184"
"54539135","319863373","1417353184"
"950474304","686853706","1417353184"
"122349507","747922111","1417353184"
"121198529","285184092","1417353184"
"698856192","550780876","1417353184"
"1034835650","548817883","1417353184"
"909621462","693061900","1417353184"
"924741778","438158632","1417353184"
"657586407","854030120","1417353184"
"373031419","328041633","1417353184"
"417132472","802506159","1417353184"
"417031377","841810925","1417353184"
"940612085","398328077","1417353184"
"677153161","746756164","1417353184"
"77189668","294086864","1417353184"
"461549682","646661523","1417353184"
"507712987","749194964","1417353184"
"439861703","847858363","1417353184"
"675710593","467790309","1417353184"
"695578070","194343234","1417353184"
"200313469","226939636","1417353184"
"51257507","749071007","1417353184"
"8403707","418517734","1417353184"
"838063337","175202371","1417353184"
"907947650","647210547","1417353184"
"673890723","596261299","1417353184"
"917400977","3911815","1417353184"
"621527043","931891325","1417353184"
"1057776980","702690522","1417353184"
"352045557","983828701","1417353184"
"298785601","527051793","1417353184"
"804329181","437292393","1417353184"
"85174057","370695314","1417353184"
"366120782","210303117","1417353184"
"305234010","181653012","1417353184"
"882675558","877269556","1417353184"
"232372942","219128123","1417353184"
"243781063","379770640","1417353184"
"1000241874","383581433","1417353184"
"105792638","626792830","1417353184"
"770738767","372020472","1417353184"
"816621541","631440037","1417353184"
"805882330","82706509","1417353184"
"58758370","858630126","1417353184"
"954737384","832803086","1417353184"
"288504288","302873959","1417353184"
"868473525","250996898","1417353184"
"808085775","157811843","1417353184"
"428172928","51216869","1417353184"
"486493815","542662749","1417353184"
"862407173","137005077","1417353184"
"259592355","317464616","1417353184"
"757895466","535882845","1417353184"
"1047410545","950532402","1417353184"
"209223848","312791072","1417353184"
"581690625","166973140","1417353184"
"692325295","30745212","1417353184"
"243830103","914595088","1417353184"
"676582836","65821097","1417353184"
"100341852","1002367186","1417353184"
"1032174473","686784668","1417353184"
"899436648","549533426","1417353184"
"855813577","435806486","1417353184"
"36112154","478875062","1417353184"
"596480535","898767914","1417353184"
"813007085","629324952","1417353184"
"232325316","978995997","1417353184"
"1048763116","703163007","1417353184"
"1023346379","195703788","1417353184"
"433083335","517308290","1417353184"
"523319882","731541432","1417353184"
"607477983","398210724","1417353184"
"268038337","723520379","1417353184"
"490717533","347645342","1417353184"
